name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
Q14157|477|S|21,7,Q14157,S,477,21,UBAP2L
Q9P2M7|137|S|21,7,Q9P2M7,S,137,21,CGN
O43150|701|S|21,7,O43150,S,701,21,ASAP2
Q9HC35|146|S|21,7,Q9HC35,S,146,21,EML4
Q6NZY4|649|S|21,7,Q6NZY4,S,649,21,ZCCHC8
P07900|231|S|21,7,P07900,S,231,21,HSP90AA1
P02545|404|S|21,7,P02545,S,404,21,LMNA
O00515|355|S|21,7,O00515,S,355,21,LAD1
Q9UQ35|2409|T|21,7,Q9UQ35,T,2409,21,SRRM2
P38159|206|Y|21,7,P38159,Y,206,21,RBMX
Q8WWI1|1425|T|21,7,Q8WWI1,T,1425,21,LMO7
O00515|356|S|21,7,O00515,S,356,21,LAD1
P52948|888|S|21,7,P52948,S,888,21,NUP98
O14745|290|S|21,7,O14745,S,290,21,NHERF1
Q9UHR4|257|T|21,7,Q9UHR4,T,257,21,BAIAP2L1
Q9UHR4|261|S|21,7,Q9UHR4,S,261,21,BAIAP2L1
Q16204|240|S|21,7,Q16204,S,240,21,CCDC6
Q14160|1448|S|21,7,Q14160,S,1448,21,SCRIB
P16949|38|S|23,7,P16949,S,38,23,STMN1
Q14157|470|S|21,7,Q14157,S,470,21,UBAP2L
Q04724|285|S|21,7,Q04724,S,285,21,TLE1
Q04724|284|S|21,7,Q04724,S,284,21,TLE1
Q5T4S7|2722|S|21,7,Q5T4S7,S,2722,21,UBR4
Q8IYB3|614|T|21,7,Q8IYB3,T,614,21,SRRM1
O75419|154|S|21,7,O75419,S,154,21,CDC45
Q13895|98|S|21,7,Q13895,S,98,21,BYSL
P02545|407|S|21,7,P02545,S,407,21,LMNA
P02545|403|S|21,7,P02545,S,403,21,LMNA
Q14847|104|T|21,7,Q14847,T,104,21,LASP1
Q9UEY8|679|S|21,7,Q9UEY8,S,679,21,ADD3
Q9UQ35|1326|S|21,7,Q9UQ35,S,1326,21,SRRM2
P85037|415|R|7,7,P85037,R,415,7,FOXK1
P85037|413|S|21,7,P85037,S,413,21,FOXK1
Q8TE68|187|T|21,7,Q8TE68,T,187,21,EPS8L1
Q9P206|673|S|21,7,Q9P206,S,673,21,NHSL3
Q9NYF8|177|S|21,7,Q9NYF8,S,177,21,BCLAF1
Q9UQ35|1085|S|21,7,Q9UQ35,S,1085,21,SRRM2
Q06210|261|S|21,7,Q06210,S,261,21,GFPT1
O14974|445|S|21,7,O14974,S,445,21,PPP1R12A
Q93009|18|S|21,7,Q93009,S,18,21,USP7
P08238|226|S|21,7,P08238,S,226,21,HSP90AB1
Q8TE68|182|S|21,7,Q8TE68,S,182,21,EPS8L1
Q96MY1|130|S|21,7,Q96MY1,S,130,21,NOL4L
Q13442|19|S|21,7,Q13442,S,19,21,PDAP1
P18583|1556|S|21,7,P18583,S,1556,21,SON
O00499|303|S|21,7,O00499,S,303,21,BIN1
Q8WWI1|805|S|21,7,Q8WWI1,S,805,21,LMO7
Q5T4S7|2719|S|21,7,Q5T4S7,S,2719,21,UBR4
O14745|288|S|21,7,O14745,S,288,21,NHERF1
Q9UDY2|979|S|21,7,Q9UDY2,S,979,21,TJP2
Q5T4S7|2718|S|21,7,Q5T4S7,S,2718,21,UBR4
O75387|267|S|21,7,O75387,S,267,21,SLC43A1
P18754|11|S|21,7,P18754,S,11,21,RCC1
Q13177|141|S|21,7,Q13177,S,141,21,PAK2
P09651|6|S|21,7,P09651,S,6,21,HNRNPA1
Q9BPX3|674|S|21,7,Q9BPX3,S,674,21,NCAPG
Q13523|849|Y|21,7,Q13523,Y,849,21,PRP4K
Q08J23|751|S|21,7,Q08J23,S,751,21,NSUN2
Q86VM9|795|S|21,7,Q86VM9,S,795,21,ZC3H18
Q8WWI1|1510|S|21,7,Q8WWI1,S,1510,21,LMO7
Q9NR30|121|S|21,7,Q9NR30,S,121,21,DDX21
Q9Y4K1|892|S|21,7,Q9Y4K1,S,892,21,CRYBG1
O15027|568|S|21,7,O15027,S,568,21,SEC16A
Q9Y6D5|227|S|21,7,Q9Y6D5,S,227,21,ARFGEF2
A5YM69|184|S|21,7,A5YM69,S,184,21,ARHGEF35
Q9UHB6|490|S|21,7,Q9UHB6,S,490,21,LIMA1
Q07666|20|S|21,7,Q07666,S,20,21,KHDRBS1
Q9H1E3|202|T|21,7,Q9H1E3,T,202,21,NUCKS1
Q8WWI1|709|S|21,7,Q8WWI1,S,709,21,LMO7
P47712|434|S|21,7,P47712,S,434,21,PLA2G4A
O76070|124|S|21,7,O76070,S,124,21,SNCG
O75167|25|T|21,7,O75167,T,25,21,PHACTR2
Q15149|4386|S|21,7,Q15149,S,4386,21,PLEC
P07900|263|S|21,7,P07900,S,263,21,HSP90AA1
Q71RC2|597|S|21,7,Q71RC2,S,597,21,LARP4
P27816|280|S|21,7,P27816,S,280,21,MAP4
O75419|144|S|21,7,O75419,S,144,21,CDC45
Q00613|360|R|7,7,Q00613,R,360,7,HSF1
Q9H0D6|499|S|21,7,Q9H0D6,S,499,21,XRN2
Q9UDY2|983|R|7,7,Q9UDY2,R,983,7,TJP2
Q14247|414|R|7,7,Q14247,R,414,7,CTTN
O15014|470|S|21,7,O15014,S,470,21,ZNF609
Q01518|310|S|21,7,Q01518,S,310,21,CAP1
P85037|414|S|21,7,P85037,S,414,21,FOXK1
P55196|1173|S|21,7,P55196,S,1173,21,AFDN
Q06210|262|T|21,7,Q06210,T,262,21,GFPT1
O75419|148|S|21,7,O75419,S,148,21,CDC45
O00264|181|S|21,7,O00264,S,181,21,PGRMC1
Q14157|467|S|21,7,Q14157,S,467,21,UBAP2L
Q9HC35|144|S|21,7,Q9HC35,S,144,21,EML4
O60841|113|S|21,7,O60841,S,113,21,EIF5B
P02545|19|T|21,7,P02545,T,19,21,LMNA
Q9H1E3|204|S|21,7,Q9H1E3,S,204,21,NUCKS1
