name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
Q15121|116|S|21,15,Q15121,S,116,21,PEA15
Q15477|255|S|21,15,Q15477,S,255,21,SKIC2
O15014|1055|S|21,15,O15014,S,1055,21,ZNF609
O76094|624|T|21,15,O76094,T,624,21,SRP72
Q5T200|875|S|21,15,Q5T200,S,875,21,ZC3H13
Q9UHD8|85|S|21,15,Q9UHD8,S,85,21,SEPTIN9
Q9UQ35|1179|S|21,15,Q9UQ35,S,1179,21,SRRM2
Q9UPU5|2047|S|21,15,Q9UPU5,S,2047,21,USP24
Q13153|223|S|21,15,Q13153,S,223,21,PAK1
Q14160|1475|S|21,15,Q14160,S,1475,21,SCRIB
Q5VV41|6|S|21,15,Q5VV41,S,6,21,ARHGEF16
P22234|27|S|21,15,P22234,S,27,21,PAICS
Q8WWM7|557|S|21,15,Q8WWM7,S,557,21,ATXN2L
O15173|211|T|21,15,O15173,T,211,21,PGRMC2
Q9UKE5|769|S|21,15,Q9UKE5,S,769,21,TNIK
P14923|665|S|21,15,P14923,S,665,21,JUP
Q9P206|341|S|21,15,Q9P206,S,341,21,NHSL3
O43399|166|S|21,15,O43399,S,166,21,TPD52L2
Q96PU5|342|S|21,15,Q96PU5,S,342,21,NEDD4L
Q13177|139|Y|21,15,Q13177,Y,139,21,PAK2
O15173|208|S|21,15,O15173,S,208,21,PGRMC2
Q9UQB8|366|S|21,15,Q9UQB8,S,366,21,BAIAP2
Q96T37|127|S|21,15,Q96T37,S,127,21,RBM15
Q7L7X3|421|S|21,15,Q7L7X3,S,421,21,TAOK1
Q5JSZ5|388|S|21,15,Q5JSZ5,S,388,21,PRRC2B
P61978|284|S|21,15,P61978,S,284,21,HNRNPK
Q96JC9|165|S|21,15,Q96JC9,S,165,21,EAF1
Q8N4C8|778|S|21,15,Q8N4C8,S,778,21,MINK1
O00515|394|S|21,15,O00515,S,394,21,LAD1
Q8WWM7|558|S|21,15,Q8WWM7,S,558,21,ATXN2L
Q96S94|369|S|21,15,Q96S94,S,369,21,CCNL2
P43487|60|S|21,15,P43487,S,60,21,RANBP1
Q8WWM7|559|S|21,15,Q8WWM7,S,559,21,ATXN2L
Q8IVT2|394|S|21,15,Q8IVT2,S,394,21,MISP
Q96B36|246|T|21,15,Q96B36,T,246,21,AKT1S1
Q9UQB8|364|S|21,15,Q9UQB8,S,364,21,BAIAP2
Q9NWB6|76|S|21,15,Q9NWB6,S,76,21,ARGLU1
Q9UQ35|2581|S|21,15,Q9UQ35,S,2581,21,SRRM2
Q14160|502|S|21,15,Q14160,S,502,21,SCRIB
Q9NPR2|791|S|21,15,Q9NPR2,S,791,21,SEMA4B
O95817|274|S|21,15,O95817,S,274,21,BAG3
Q9UDY2|244|S|21,15,Q9UDY2,S,244,21,TJP2
Q53EL6|93|T|21,15,Q53EL6,T,93,21,PDCD4
Q9NQG5|134|S|21,15,Q9NQG5,S,134,21,RPRD1B
Q16204|244|S|21,15,Q16204,S,244,21,CCDC6
