name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
O15164|771|S|21,10,O15164,S,771,21,TRIM24
Q9UNL2|11|S|21,10,Q9UNL2,S,11,21,SSR3
Q58WW2|649|S|21,10,Q58WW2,S,649,21,DCAF6
P22059|198|S|21,10,P22059,S,198,21,OSBP
Q9UHD8|30|S|21,10,Q9UHD8,S,30,21,SEPTIN9
Q8NDX5|762|S|21,10,Q8NDX5,S,762,21,PHC3
O60716|869|T|21,10,O60716,T,869,21,CTNND1
Q05639|300|S|21,10,Q05639,S,300,21,EEF1A2
P15924|2607|S|21,10,P15924,S,2607,21,DSP
Q8NCY6|101|S|21,10,Q8NCY6,S,101,21,MSANTD4
P46937|163|S|21,10,P46937,S,163,21,YAP1
O75151|879|S|21,10,O75151,S,879,21,PHF2
P51610|1497|S|21,10,P51610,S,1497,21,HCFC1
Q8IV63|83|S|21,10,Q8IV63,S,83,21,VRK3
P22059|200|S|21,10,P22059,S,200,21,OSBP
O15164|767|S|21,10,O15164,S,767,21,TRIM24
Q13085|80|S|21,10,Q13085,S,80,21,ACACA
Q9Y6M7|404|R|7,10,Q9Y6M7,R,404,7,SLC4A7
Q7Z2W4|284|S|21,10,Q7Z2W4,S,284,21,ZC3HAV1
Q86XP3|109|S|21,10,Q86XP3,S,109,21,DDX42
Q9Y383|18|S|21,10,Q9Y383,S,18,21,LUC7L2
Q8IV63|85|S|21,10,Q8IV63,S,85,21,VRK3
Q9UQ35|2397|T|21,10,Q9UQ35,T,2397,21,SRRM2
Q9BRD0|271|S|21,10,Q9BRD0,S,271,21,BUD13
Q9C073|213|S|21,10,Q9C073,S,213,21,FAM117A
Q6P2E9|735|S|21,10,Q6P2E9,S,735,21,EDC4
Q9UER7|668|S|21,10,Q9UER7,S,668,21,DAXX
Q9H8Y8|415|T|21,10,Q9H8Y8,T,415,21,GORASP2
Q14676|397|S|21,10,Q14676,S,397,21,MDC1
Q6P2E9|734|S|21,10,Q6P2E9,S,734,21,EDC4
P06733|291|S|21,10,P06733,S,291,21,ENO1
P35579|1308|S|21,10,P35579,S,1308,21,MYH9
Q13428|156|S|21,10,Q13428,S,156,21,TCOF1
P19338|494|S|21,10,P19338,S,494,21,NCL
