name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
P04198|377|S|21,1,P04198,S,377,21,MYCN
Q9BTA9|535|S|21,1,Q9BTA9,S,535,21,WAC
Q92833|120|S|21,1,Q92833,S,120,21,JARID2
P46100|977|T|21,1,P46100,T,977,21,ATRX
Q9BRD0|188|S|21,1,Q9BRD0,S,188,21,BUD13
Q9H6F5|110|S|21,1,Q9H6F5,S,110,21,CCDC86
Q14978|363|S|21,1,Q14978,S,363,21,NOLC1
Q96T58|1380|S|21,1,Q96T58,S,1380,21,SPEN
O14813|171|S|21,1,O14813,S,171,21,PHOX2A
Q8N1G2|51|S|21,1,Q8N1G2,S,51,21,CMTR1
Q9H2J7|701|S|21,1,Q9H2J7,S,701,21,SLC6A15
Q92833|124|S|21,1,Q92833,S,124,21,JARID2
P28358|239|S|21,1,P28358,S,239,21,HOXD10
Q96HA1|184|S|21,1,Q96HA1,S,184,21,POM121
P07910|239|S|21,1,P07910,S,239,21,HNRNPC
Q96KQ7|118|S|21,1,Q96KQ7,S,118,21,EHMT2
O95785|1155|S|21,1,O95785,S,1155,21,WIZ
Q8IZ40|36|S|21,1,Q8IZ40,S,36,21,RCOR2
O75554|223|S|21,1,O75554,S,223,21,WBP4
P46100|974|S|21,1,P46100,S,974,21,ATRX
P43243|597|Y|21,1,P43243,Y,597,21,MATR3
Q96KQ7|115|S|21,1,Q96KQ7,S,115,21,EHMT2
Q96BT3|404|T|21,1,Q96BT3,T,404,21,CENPT
Q5SW79|1133|S|21,1,Q5SW79,S,1133,21,CEP170
P28799|205|S|21,1,P28799,S,205,21,GRN
Q2KJY2|975|S|21,1,Q2KJY2,S,975,21,KIF26B
Q5SW79|627|S|21,1,Q5SW79,S,627,21,CEP170
O75554|222|S|21,1,O75554,S,222,21,WBP4
P46100|1011|S|21,1,P46100,S,1011,21,ATRX
Q9UJK0|259|S|21,1,Q9UJK0,S,259,21,TSR3
Q6UWZ7|387|S|21,1,Q6UWZ7,S,387,21,ABRAXAS1
Q02880|1342|S|21,1,Q02880,S,1342,21,TOP2B
Q14978|333|S|21,1,Q14978,S,333,21,NOLC1
Q8N9T8|97|S|21,1,Q8N9T8,S,97,21,KRI1
Q08945|673|S|21,1,Q08945,S,673,21,SSRP1
Q06455|411|S|21,1,Q06455,S,411,21,RUNX1T1
Q02880|1336|S|21,1,Q02880,S,1336,21,TOP2B
O15014|576|S|21,1,O15014,S,576,21,ZNF609
Q96BT3|397|S|21,1,Q96BT3,S,397,21,CENPT
Q96KQ7|119|S|21,1,Q96KQ7,S,119,21,EHMT2
Q8TF01|311|S|21,1,Q8TF01,S,311,21,PNISR
Q15059|560|S|21,1,Q15059,S,560,21,BRD3
Q86UE8|46|S|21,1,Q86UE8,S,46,21,TLK2
Q86UE8|38|S|21,1,Q86UE8,S,38,21,TLK2
Q8WVC0|606|Y|21,1,Q8WVC0,Y,606,21,LEO1
Q5SW79|1131|T|21,1,Q5SW79,T,1131,21,CEP170
O15085|654|S|21,1,O15085,S,654,21,ARHGEF11
Q02040|638|S|21,1,Q02040,S,638,21,AKAP17A
Q14978|370|S|21,1,Q14978,S,370,21,NOLC1
Q14978|331|S|21,1,Q14978,S,331,21,NOLC1
Q9NYD6|244|T|21,1,Q9NYD6,T,244,21,HOXC10
Q9BTA9|523|S|21,1,Q9BTA9,S,523,21,WAC
P24928|1856|T|21,1,P24928,T,1856,21,POLR2A
P61244|142|S|21,1,P61244,S,142,21,MAX
Q5SW79|628|T|21,1,Q5SW79,T,628,21,CEP170
P28358|236|S|21,1,P28358,S,236,21,HOXD10
Q8NI27|1516|S|21,1,Q8NI27,S,1516,21,THOC2
Q9UN37|99|S|21,1,Q9UN37,S,99,21,VPS4A
Q92766|42|S|21,1,Q92766,S,42,21,RREB1
Q06455|417|S|21,1,Q06455,S,417,21,RUNX1T1
Q01484|1732|S|21,1,Q01484,S,1732,21,ANK2
Q9H4L7|132|S|21,1,Q9H4L7,S,132,21,SMARCAD1
Q8N556|278|S|21,1,Q8N556,S,278,21,AFAP1
Q4VC05|156|S|21,1,Q4VC05,S,156,21,BCL7A
Q9H6F5|102|S|21,1,Q9H6F5,S,102,21,CCDC86
Q9ULE4|559|S|21,1,Q9ULE4,S,559,21,FAM184B
P24928|1845|S|21,1,P24928,S,1845,21,POLR2A
P14618|77|S|21,1,P14618,S,77,21,PKM
Q14839|1531|S|21,1,Q14839,S,1531,21,CHD4
Q86VR2|285|S|21,1,Q86VR2,S,285,21,RETREG3
Q15059|563|S|21,1,Q15059,S,563,21,BRD3
Q9BVC5|197|T|21,1,Q9BVC5,T,197,21,C2orf49
Q9BTA9|532|S|21,1,Q9BTA9,S,532,21,WAC
P35269|381|S|21,1,P35269,S,381,21,GTF2F1
Q99081|535|S|21,1,Q99081,S,535,21,TCF12
P46100|978|S|21,1,P46100,S,978,21,ATRX
Q9UPX0|797|S|21,1,Q9UPX0,S,797,21,IGSF9B
A0JNW5|423|S|21,1,A0JNW5,S,423,21,BLTP3B
P61244|138|S|21,1,P61244,S,138,21,MAX
A6NF01|51|S|21,1,A6NF01,S,51,21,POM121B
P46100|1348|S|21,1,P46100,S,1348,21,ATRX
Q5JSZ5|1691|S|21,1,Q5JSZ5,S,1691,21,PRRC2B
O75554|229|S|21,1,O75554,S,229,21,WBP4
P15884|370|S|21,1,P15884,S,370,21,TCF4
Q05209|613|S|21,1,Q05209,S,613,21,PTPN12
P61244|140|S|21,1,P61244,S,140,21,MAX
Q9HCM3|1388|S|21,1,Q9HCM3,S,1388,21,KIAA1549
Q9BRD0|185|S|21,1,Q9BRD0,S,185,21,BUD13
Q86V59|333|S|21,1,Q86V59,S,333,21,PNMA8A
P49792|788|S|21,1,P49792,S,788,21,RANBP2
Q9UPT8|807|S|21,1,Q9UPT8,S,807,21,ZC3H4
Q9BW85|316|S|21,1,Q9BW85,S,316,21,YJU2
Q969R5|689|S|21,1,Q969R5,S,689,21,L3MBTL2
Q15154|59|R|7,1,Q15154,R,59,7,PCM1
Q5JSH3|470|S|21,1,Q5JSH3,S,470,21,WDR44
Q5JSH3|472|S|21,1,Q5JSH3,S,472,21,WDR44
Q9Y520|1269|S|21,1,Q9Y520,S,1269,21,PRRC2C
P37275|702|T|21,1,P37275,T,702,21,ZEB1
P35612|697|S|21,1,P35612,S,697,21,ADD2
P07910|241|S|21,1,P07910,S,241,21,HNRNPC
Q15648|1463|S|21,1,Q15648,S,1463,21,MED1
Q13428|273|S|21,1,Q13428,S,273,21,TCOF1
P37275|704|S|21,1,P37275,S,704,21,ZEB1
Q5VWQ8|971|S|21,1,Q5VWQ8,S,971,21,DAB2IP
O95251|158|S|21,1,O95251,S,158,21,KAT7
Q92766|36|S|21,1,Q92766,S,36,21,RREB1
P07910|240|S|21,1,P07910,S,240,21,HNRNPC
P07910|238|S|21,1,P07910,S,238,21,HNRNPC
Q06455|413|S|21,1,Q06455,S,413,21,RUNX1T1
P46100|34|S|21,1,P46100,S,34,21,ATRX
P35612|701|S|21,1,P35612,S,701,21,ADD2
P07197|672|S|21,1,P07197,S,672,21,NEFM
Q86VR2|288|S|21,1,Q86VR2,S,288,21,RETREG3
Q8N556|283|S|21,1,Q8N556,S,283,21,AFAP1
Q8N556|277|S|21,1,Q8N556,S,277,21,AFAP1
Q5VT52|482|T|21,1,Q5VT52,T,482,21,RPRD2
P15884|372|S|21,1,P15884,S,372,21,TCF4
Q9BVS4|335|S|21,1,Q9BVS4,S,335,21,RIOK2
P37275|701|S|21,1,P37275,S,701,21,ZEB1
Q9NUQ6|118|T|21,1,Q9NUQ6,T,118,21,SPATS2L
Q9NYF8|264|S|21,1,Q9NYF8,S,264,21,BCLAF1
Q9BTA9|525|S|21,1,Q9BTA9,S,525,21,WAC
Q5VZL5|1068|S|21,1,Q5VZL5,S,1068,21,ZMYM4
Q13428|771|S|21,1,Q13428,S,771,21,TCOF1
Q6UWZ7|390|T|21,1,Q6UWZ7,T,390,21,ABRAXAS1
Q12872|893|S|21,1,Q12872,S,893,21,SFSWAP
P48681|465|S|21,1,P48681,S,465,21,NES
Q5VT52|476|S|21,1,Q5VT52,S,476,21,RPRD2
Q15154|530|T|21,1,Q15154,T,530,21,PCM1
Q8NI08|181|S|21,1,Q8NI08,S,181,21,NCOA7
P46100|1991|S|21,1,P46100,S,1991,21,ATRX
P35269|380|S|21,1,P35269,S,380,21,GTF2F1
Q9ULE4|560|S|21,1,Q9ULE4,S,560,21,FAM184B
Q14978|366|S|21,1,Q14978,S,366,21,NOLC1
Q13206|807|S|21,1,Q13206,S,807,21,DDX10
Q12789|1845|S|21,1,Q12789,S,1845,21,GTF3C1
Q9BRD0|386|S|21,1,Q9BRD0,S,386,21,BUD13
Q5VWQ8|978|S|21,1,Q5VWQ8,S,978,21,DAB2IP
Q5SW79|1130|T|21,1,Q5SW79,T,1130,21,CEP170
Q5T481|660|S|21,1,Q5T481,S,660,21,RBM20
Q2KJY2|977|S|21,1,Q2KJY2,S,977,21,KIF26B
O95785|1017|S|21,1,O95785,S,1017,21,WIZ
O95785|1006|S|21,1,O95785,S,1006,21,WIZ
P46100|1013|S|21,1,P46100,S,1013,21,ATRX
O75554|227|S|21,1,O75554,S,227,21,WBP4
Q9NYD6|245|S|21,1,Q9NYD6,S,245,21,HOXC10
Q96BT3|400|S|21,1,Q96BT3,S,400,21,CENPT
P28358|238|S|21,1,P28358,S,238,21,HOXD10
Q8IYB3|795|S|21,1,Q8IYB3,S,795,21,SRRM1
Q5T481|862|S|21,1,Q5T481,S,862,21,RBM20
O95696|21|S|21,1,O95696,S,21,21,BRD1
Q9Y520|1242|S|21,1,Q9Y520,S,1242,21,PRRC2C
Q96BT3|403|S|21,1,Q96BT3,S,403,21,CENPT
P35612|693|S|21,1,P35612,S,693,21,ADD2
Q9UJX5|779|S|21,1,Q9UJX5,S,779,21,ANAPC4
Q9HCM3|1395|S|21,1,Q9HCM3,S,1395,21,KIAA1549
Q4VC05|154|S|21,1,Q4VC05,S,154,21,BCL7A
Q2M1K9|604|S|21,1,Q2M1K9,S,604,21,ZNF423
P11171|191|S|21,1,P11171,S,191,21,EPB41
Q8N1G0|1082|S|21,1,Q8N1G0,S,1082,21,ZNF687
Q13523|87|S|21,1,Q13523,S,87,21,PRP4K
O95714|1948|S|21,1,O95714,S,1948,21,HERC2
Q4VC05|111|S|21,1,Q4VC05,S,111,21,BCL7A
Q9BRD0|187|T|21,1,Q9BRD0,T,187,21,BUD13
Q14004|349|S|21,1,Q14004,S,349,21,CDK13
O75554|225|S|21,1,O75554,S,225,21,WBP4
Q9UJX5|777|S|21,1,Q9UJX5,S,777,21,ANAPC4
Q8IZ40|35|S|21,1,Q8IZ40,S,35,21,RCOR2
Q8NEY8|208|S|21,1,Q8NEY8,S,208,21,PPHLN1
P51858|208|R|7,1,P51858,R,208,7,HDGF
Q5JSZ5|1687|S|21,1,Q5JSZ5,S,1687,21,PRRC2B
Q13428|765|S|21,1,Q13428,S,765,21,TCOF1
Q13523|93|S|21,1,Q13523,S,93,21,PRP4K
O75400|938|S|21,1,O75400,S,938,21,PRPF40A
Q9UID3|18|S|21,1,Q9UID3,S,18,21,VPS51
Q99081|540|S|21,1,Q99081,S,540,21,TCF12
Q14978|368|S|21,1,Q14978,S,368,21,NOLC1
Q14978|365|S|21,1,Q14978,S,365,21,NOLC1
Q7Z460|555|S|21,1,Q7Z460,S,555,21,CLASP1
P15884|371|S|21,1,P15884,S,371,21,TCF4
P04198|371|S|21,1,P04198,S,371,21,MYCN
Q9UGU0|541|S|21,1,Q9UGU0,S,541,21,TCF20
Q6UWZ7|386|S|21,1,Q6UWZ7,S,386,21,ABRAXAS1
O95696|25|S|21,1,O95696,S,25,21,BRD1
O94880|280|S|21,1,O94880,S,280,21,PHF14
Q13428|764|S|21,1,Q13428,S,764,21,TCOF1
Q9BTA9|534|S|21,1,Q9BTA9,S,534,21,WAC
Q8NI08|179|S|21,1,Q8NI08,S,179,21,NCOA7
O75475|116|S|21,1,O75475,S,116,21,PSIP1
Q9HCE3|297|S|21,1,Q9HCE3,S,297,21,ZNF532
Q14978|362|S|21,1,Q14978,S,362,21,NOLC1
Q99081|534|S|21,1,Q99081,S,534,21,TCF12
Q969R5|688|S|21,1,Q969R5,S,688,21,L3MBTL2
Q01484|1733|S|21,1,Q01484,S,1733,21,ANK2
A0JNW5|418|S|21,1,A0JNW5,S,418,21,BLTP3B
P35269|377|S|21,1,P35269,S,377,21,GTF2F1
Q5VWQ8|974|S|21,1,Q5VWQ8,S,974,21,DAB2IP
Q8NI08|182|S|21,1,Q8NI08,S,182,21,NCOA7
P46100|1352|S|21,1,P46100,S,1352,21,ATRX
O95251|162|S|21,1,O95251,S,162,21,KAT7
Q06455|410|S|21,1,Q06455,S,410,21,RUNX1T1
Q9ULI0|83|S|21,1,Q9ULI0,S,83,21,ATAD2B
Q14978|264|S|21,1,Q14978,S,264,21,NOLC1
P42166|180|S|21,1,P42166,S,180,21,TMPO
Q9UKS6|354|S|21,1,Q9UKS6,S,354,21,PACSIN3
P11171|188|S|21,1,P11171,S,188,21,EPB41
O75928|478|S|21,1,O75928,S,478,21,PIAS2
P07197|615|S|21,1,P07197,S,615,21,NEFM
O95251|164|S|21,1,O95251,S,164,21,KAT7
P35659|232|S|21,1,P35659,S,232,21,DEK
P46100|25|S|21,1,P46100,S,25,21,ATRX
P28799|204|S|21,1,P28799,S,204,21,GRN
O14813|172|S|21,1,O14813,S,172,21,PHOX2A
P28799|219|S|21,1,P28799,S,219,21,GRN
Q9ULE4|558|T|21,1,Q9ULE4,T,558,21,FAM184B
Q8IZ40|31|S|21,1,Q8IZ40,S,31,21,RCOR2
Q9NUQ6|120|S|21,1,Q9NUQ6,S,120,21,SPATS2L
