name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
P08240|298|S|21,18,P08240,S,298,21,SRPRA
Q9UI08|331|S|21,18,Q9UI08,S,331,21,EVL
Q5T1M5|326|S|21,18,Q5T1M5,S,326,21,FKBP15
Q9Y2K7|721|S|21,18,Q9Y2K7,S,721,21,KDM2A
P40123|299|T|21,18,P40123,T,299,21,CAP2
Q6UUV9|172|S|21,18,Q6UUV9,S,172,21,CRTC1
Q8N556|663|T|21,18,Q8N556,T,663,21,AFAP1
O94804|448|S|21,18,O94804,S,448,21,STK10
O94854|189|S|21,18,O94854,S,189,21,MACF1
Q9NQC3|863|S|21,18,Q9NQC3,S,863,21,RTN4
Q96S55|116|T|21,18,Q96S55,T,116,21,WRNIP1
O00562|346|S|21,18,O00562,S,346,21,PITPNM1
P30622|204|S|21,18,P30622,S,204,21,CLIP1
Q14008|828|S|21,18,Q14008,S,828,21,CKAP5
Q7Z7F0|571|S|21,18,Q7Z7F0,S,571,21,KHDC4
Q9Y520|2693|T|21,18,Q9Y520,T,2693,21,PRRC2C
Q9NW97|161|Y|21,18,Q9NW97,Y,161,21,TMEM51
Q8TAQ2|810|S|21,18,Q8TAQ2,S,810,21,SMARCC2
Q9Y4F1|889|S|21,18,Q9Y4F1,S,889,21,FARP1
Q8IY63|805|S|21,18,Q8IY63,S,805,21,AMOTL1
Q9H1E3|50|S|21,18,Q9H1E3,S,50,21,NUCKS1
Q9P0K7|386|S|21,18,Q9P0K7,S,386,21,RAI14
Q8TAQ2|813|S|21,18,Q8TAQ2,S,813,21,SMARCC2
Q8N108|377|S|21,18,Q8N108,S,377,21,MIER1
Q8NE00|90|S|21,18,Q8NE00,S,90,21,SLC38A12
Q9NSY1|1029|S|21,18,Q9NSY1,S,1029,21,BMP2K
P12694|343|S|21,18,P12694,S,343,21,BCKDHA
P11137|1780|T|21,18,P11137,T,1780,21,MAP2
O43293|312|S|21,18,O43293,S,312,21,DAPK3
Q9BUA6|45|S|21,18,Q9BUA6,S,45,21,MYL10
Q02952|697|S|21,18,Q02952,S,697,21,AKAP12
O94804|454|S|21,18,O94804,S,454,21,STK10
Q6NZI2|202|S|21,18,Q6NZI2,S,202,21,CAVIN1
O43493|68|S|21,18,O43493,S,68,21,TGOLN2
Q5JRA6|408|S|21,18,Q5JRA6,S,408,21,MIA3
Q02952|696|S|21,18,Q02952,S,696,21,AKAP12
P06748|219|T|21,18,P06748,T,219,21,NPM1
Q8WVC0|279|S|21,18,Q8WVC0,S,279,21,LEO1
Q9C0D5|63|S|21,18,Q9C0D5,S,63,21,TANC1
Q8NE00|92|T|21,18,Q8NE00,T,92,21,SLC38A12
P08240|296|S|21,18,P08240,S,296,21,SRPRA
O00562|342|S|21,18,O00562,S,342,21,PITPNM1
Q7Z4V5|232|S|21,18,Q7Z4V5,S,232,21,HDGFL2
O00562|345|S|21,18,O00562,S,345,21,PITPNM1
O00562|358|S|21,18,O00562,S,358,21,PITPNM1
P08240|297|S|21,18,P08240,S,297,21,SRPRA
Q96QR8|6|S|21,18,Q96QR8,S,6,21,PURB
Q9NQC3|862|S|21,18,Q9NQC3,S,862,21,RTN4
O94854|191|S|21,18,O94854,S,191,21,MACF1
Q8N556|664|S|21,18,Q8N556,S,664,21,AFAP1
Q92597|333|S|21,18,Q92597,S,333,21,NDRG1
Q15642|299|S|21,18,Q15642,S,299,21,TRIP10
Q9C0D5|67|S|21,18,Q9C0D5,S,67,21,TANC1
