name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
Q9H2P0|955|S|21,11,Q9H2P0,S,955,21,ADNP
Q13523|518|S|21,11,Q13523,S,518,21,PRP4K
Q8TD55|390|S|21,11,Q8TD55,S,390,21,PLEKHO2
Q9H501|313|S|21,11,Q9H501,S,313,21,ESF1
Q96D71|170|S|21,11,Q96D71,S,170,21,REPS1
P24821|72|S|21,11,P24821,S,72,21,TNC
Q96D71|166|S|21,11,Q96D71,S,166,21,REPS1
Q7Z6E9|770|S|21,11,Q7Z6E9,S,770,21,RBBP6
P31946|232|S|21,11,P31946,S,232,21,YWHAB
Q96JM3|443|S|21,11,Q96JM3,S,443,21,CHAMP1
P38159|330|S|21,11,P38159,S,330,21,RBMX
P13861|99|S|21,11,P13861,S,99,21,PRKAR2A
Q96D71|173|T|21,11,Q96D71,T,173,21,REPS1
Q9UQ35|1857|S|21,11,Q9UQ35,S,1857,21,SRRM2
Q9C0C9|838|T|21,11,Q9C0C9,T,838,21,UBE2O
Q9Y520|887|T|21,11,Q9Y520,T,887,21,PRRC2C
Q14137|126|S|21,11,Q14137,S,126,21,BOP1
Q9H2P0|953|S|21,11,Q9H2P0,S,953,21,ADNP
Q05519|224|K|53,11,Q05519,K,224,53,SRSF11
Q9NYF8|397|S|21,11,Q9NYF8,S,397,21,BCLAF1
Q9NTJ3|41|S|21,11,Q9NTJ3,S,41,21,SMC4
O43290|596|S|21,11,O43290,S,596,21,SART1
P33241|252|S|21,11,P33241,S,252,21,LSP1
Q15057|517|S|21,11,Q15057,S,517,21,ACAP2
Q96T23|1359|S|21,11,Q96T23,S,1359,21,RSF1
Q96T23|1375|S|21,11,Q96T23,S,1375,21,RSF1
Q6IBW4|284|S|21,11,Q6IBW4,S,284,21,NCAPH2
P33241|189|S|21,11,P33241,S,189,21,LSP1
P27824|554|S|21,11,P27824,S,554,21,CANX
P35611|586|S|21,11,P35611,S,586,21,ADD1
O43290|591|S|21,11,O43290,S,591,21,SART1
Q9UQ35|437|S|21,11,Q9UQ35,S,437,21,SRRM2
Q13523|519|S|21,11,Q13523,S,519,21,PRP4K
O15173|210|Y|21,11,O15173,Y,210,21,PGRMC2
P35269|217|S|21,11,P35269,S,217,21,GTF2F1
Q9UBW5|435|S|21,11,Q9UBW5,S,435,21,BIN2
O43290|598|S|21,11,O43290,S,598,21,SART1
Q8TF01|321|S|21,11,Q8TF01,S,321,21,PNISR
P35221|655|S|21,11,P35221,S,655,21,CTNNA1
Q5VT52|592|Y|21,11,Q5VT52,Y,592,21,RPRD2
P46087|181|S|21,11,P46087,S,181,21,NOP2
Q9NQC3|3|D|299,11,Q9NQC3,D,3,299,RTN4
Q9UQ35|440|S|21,11,Q9UQ35,S,440,21,SRRM2
P13796|5|S|21,11,P13796,S,5,21,LCP1
P27348|232|S|21,11,P27348,S,232,21,YWHAQ
Q9UQ35|435|S|21,11,Q9UQ35,S,435,21,SRRM2
Q9UBW5|436|S|21,11,Q9UBW5,S,436,21,BIN2
Q9Y5J1|204|T|21,11,Q9Y5J1,T,204,21,UTP18
P22059|377|T|21,11,P22059,T,377,21,OSBP
P04075|37|T|21,11,P04075,T,37,21,ALDOA
P62995|264|S|21,11,P62995,S,264,21,TRA2B
Q9UBW5|444|S|21,11,Q9UBW5,S,444,21,BIN2
Q13425|110|S|21,11,Q13425,S,110,21,SNTB2
P33241|175|T|21,11,P33241,T,175,21,LSP1
Q9Y3Z3|23|S|21,11,Q9Y3Z3,S,23,21,SAMHD1
P35269|224|S|21,11,P35269,S,224,21,GTF2F1
Q9UQ35|436|S|21,11,Q9UQ35,S,436,21,SRRM2
