name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
Q6ZRV2|647|S|21,0,Q6ZRV2,S,647,21,FAM83H
Q9H6S0|1092|S|21,0,Q9H6S0,S,1092,21,YTHDC2
Q8N392|69|S|21,0,Q8N392,S,69,21,ARHGAP18
P05388|307|S|21,0,P05388,S,307,21,RPLP0
Q8N392|74|S|21,0,Q8N392,S,74,21,ARHGAP18
Q9UKV3|655|S|21,0,Q9UKV3,S,655,21,ACIN1
O75044|990|S|21,0,O75044,S,990,21,SRGAP2
P28290|1063|S|21,0,P28290,S,1063,21,ITPRID2
Q14195|522|S|21,0,Q14195,S,522,21,DPYSL3
Q9Y6D5|348|S|21,0,Q9Y6D5,S,348,21,ARFGEF2
Q9UQ35|1424|S|21,0,Q9UQ35,S,1424,21,SRRM2
Q9Y624|284|S|21,0,Q9Y624,S,284,21,F11R
Q96RT1|1082|S|21,0,Q96RT1,S,1082,21,ERBIN
P16144|1457|S|21,0,P16144,S,1457,21,ITGB4
Q658P3|19|S|21,0,Q658P3,S,19,21,STEAP3
Q15418|369|S|21,0,Q15418,S,369,21,RPS6KA1
Q9UPT8|1114|S|21,0,Q9UPT8,S,1114,21,ZC3H4
Q9GZR1|362|S|21,0,Q9GZR1,S,362,21,SENP6
Q03252|424|S|21,0,Q03252,S,424,21,LMNB2
Q04726|263|S|21,0,Q04726,S,263,21,TLE3
O60343|809|S|21,0,O60343,S,809,21,TBC1D4
Q09666|5832|S|21,0,Q09666,S,5832,21,AHNAK
P08581|990|S|21,0,P08581,S,990,21,MET
Q9BXK5|303|S|21,0,Q9BXK5,S,303,21,BCL2L13
P33527|930|S|21,0,P33527,S,930,21,ABCC1
Q9H3M7|358|S|21,0,Q9H3M7,S,358,21,TXNIP
P52292|54|S|21,0,P52292,S,54,21,KPNA2
Q9NSY1|1107|S|21,0,Q9NSY1,S,1107,21,BMP2K
P49792|1160|S|21,0,P49792,S,1160,21,RANBP2
Q2KHR3|1228|S|21,0,Q2KHR3,S,1228,21,QSER1
Q9UHI6|703|S|21,0,Q9UHI6,S,703,21,DDX20
Q86X29|436|S|21,0,Q86X29,S,436,21,LSR
Q9H2H9|56|S|21,0,Q9H2H9,S,56,21,SLC38A1
A8CG34|369|S|21,0,A8CG34,S,369,21,POM121C
Q9NRY4|975|S|21,0,Q9NRY4,S,975,21,ARHGAP35
Q9NRY4|980|S|21,0,Q9NRY4,S,980,21,ARHGAP35
Q9UQ35|1423|S|21,0,Q9UQ35,S,1423,21,SRRM2
P46013|543|T|21,0,P46013,T,543,21,MKI67
Q14195|518|S|21,0,Q14195,S,518,21,DPYSL3
Q9BXJ9|855|S|21,0,Q9BXJ9,S,855,21,NAA15
P51153|178|S|21,0,P51153,S,178,21,RAB13
