name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
P62979|48|K|34,9,P62979,K,48,34,RPS27A
P01857|292|K|34,9,P01857,K,292,34,IGHG1
P08670|113|R|7,9,P08670,R,113,7,VIM
Q5VTE0|165|K|34,9,Q5VTE0,K,165,34,EEF1A1P5
P50238|68|R|34,9,P50238,R,68,34,CRIP1
P01009|314|K|34,9,P01009,K,314,34,SERPINA1
Q01995|78|K|34,9,Q01995,K,78,34,TAGLN
P09211|128|K|34,9,P09211,K,128,34,GSTP1
O43852|47|Y|21,9,O43852,Y,47,21,CALU
Q16777|119|K|34,9,Q16777,K,119,34,H2AC20
P49411|259|K|34,9,P49411,K,259,34,TUFM
P84243|37|K|34,9,P84243,K,37,34,H3
P04075|28|K|34,9,P04075,K,28,34,ALDOA
P10809|551|K|34,9,P10809,K,551,34,HSPD1
P27797|64|K|34,9,P27797,K,64,34,CALR
P11940|493|R|36,9,P11940,R,493,36,PABPC1
P62328|32|K|34,9,P62328,K,32,34,TMSB4X
P62979|33|K|34,9,P62979,K,33,34,RPS27A
P51991|118|K|34,9,P51991,K,118,34,HNRNPA3
P68871|62|K|34,9,P68871,K,62,34,HBB
P05204|76|K|34,9,P05204,K,76,34,HMGN2
P04406|227|K|34,9,P04406,K,227,34,GAPDH
P68871|60|K|34,9,P68871,K,60,34,HBB
P01857|16|K|34,9,P01857,K,16,34,IGHG1
Q96A08|48|K|34,9,Q96A08,K,48,34,H2BC1
P04406|263|K|34,9,P04406,K,263,34,GAPDH
P22492|68|K|34,9,P22492,K,68,34,H1
P04406|215|K|34,9,P04406,K,215,34,GAPDH
P69905|41|K|34,9,P69905,K,41,34,HBA1
P08670|104|K|34,9,P08670,K,104,34,VIM
P62979|63|K|34,9,P62979,K,63,34,RPS27A
P09382|29|K|34,9,P09382,K,29,34,LGALS1
Q8N257|47|K|34,9,Q8N257,K,47,34,H2BC26
P35579|1513|K|34,9,P35579,K,1513,34,MYH9
Q96A08|127|K|34,9,Q96A08,K,127,34,H2BC1
P60709|18|K|34,9,P60709,K,18,34,ACTB
P08123|974|K|34,9,P08123,K,974,34,COL1A2
Q99879|44|K|34,9,Q99879,K,44,34,H2BC14
P63261|18|K|34,9,P63261,K,18,34,ACTG1
Q99879|47|K|34,9,Q99879,K,47,34,H2BC14
Q02539|84|K|34,9,Q02539,K,84,34,H1
P16403|17|K|34,9,P16403,K,17,34,H1
Q8IUE6|89|R|34,9,Q8IUE6,R,89,34,H2AC21
P04406|260|K|34,9,P04406,K,260,34,GAPDH
P60709|291|K|34,9,P60709,K,291,34,ACTB
P16070|694|R|7,9,P16070,R,694,7,CD44
P68871|9|K|34,9,P68871,K,9,34,HBB
