name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
Q07955|138|K|34,4,Q07955,K,138,34,SRSF1
P06396|720|K|34,4,P06396,K,720,34,GSN
P40227|465|K|34,4,P40227,K,465,34,CCT6A
P62829|66|K|34,4,P62829,K,66,34,RPL23
P10809|493|K|34,4,P10809,K,493,34,HSPD1
O00299|113|K|34,4,O00299,K,113,34,CLIC1
P11021|464|K|34,4,P11021,K,464,34,HSPA5
P05141|23|K|34,4,P05141,K,23,34,SLC25A5
P07900|112|K|34,4,P07900,K,112,34,HSP90AA1
P05388|162|K|34,4,P05388,K,162,34,RPLP0
P06733|28|K|34,4,P06733,K,28,34,ENO1
P13639|272|K|34,4,P13639,K,272,34,EEF2
P07900|58|K|34,4,P07900,K,58,34,HSP90AA1
Q12906|371|K|34,4,Q12906,K,371,34,ILF3
P18085|30|K|34,4,P18085,K,30,34,ARF4
Q14315|80|K|34,4,Q14315,K,80,34,FLNC
Q9Y277|266|K|34,4,Q9Y277,K,266,34,VDAC3
P53621|1044|K|34,4,P53621,K,1044,34,COPA
P26583|157|K|34,4,P26583,K,157,34,HMGB2
P63244|225|K|34,4,P63244,K,225,34,RACK1
O43390|359|K|34,4,O43390,K,359,34,HNRNPR
P18206|210|K|34,4,P18206,K,210,34,VCL
P63173|67|K|34,4,P63173,K,67,34,RPL38
Q14152|388|K|34,4,Q14152,K,388,34,EIF3A
P68366|280|K|34,4,P68366,K,280,34,TUBA4A
P11142|71|K|34,4,P11142,K,71,34,HSPA8
P07437|379|K|34,4,P07437,K,379,34,TUBB
O43707|899|K|34,4,O43707,K,899,34,ACTN4
P12814|772|K|34,4,P12814,K,772,34,ACTN1
P04406|334|K|34,4,P04406,K,334,34,GAPDH
P16401|78|K|34,4,P16401,K,78,34,H1
P12956|46|K|34,4,P12956,K,46,34,XRCC6
P07910|89|K|34,4,P07910,K,89,34,HNRNPC
P78371|154|K|34,4,P78371,K,154,34,CCT2
Q96AY3|240|K|34,4,Q96AY3,K,240,34,FKBP10
P23284|67|K|34,4,P23284,K,67,34,PPIB
Q01105|167|K|34,4,Q01105,K,167,34,SET
P50395|390|K|34,4,P50395,K,390,34,GDI2
P62826|152|K|34,4,P62826,K,152,34,RAN
P23396|197|K|34,4,P23396,K,197,34,RPS3
P11021|633|K|34,4,P11021,K,633,34,HSPA5
Q96A08|110|K|34,4,Q96A08,K,110,34,H2BC1
Q00610|96|K|34,4,Q00610,K,96,34,CLTC
E9PAV3|1990|K|34,4,E9PAV3,K,1990,34,NACA
P68871|121|K|34,4,P68871,K,121,34,HBB
P02792|106|K|34,4,P02792,K,106,34,FTL
P60174|188|K|34,4,P60174,K,188,34,TPI1
P13804|101|K|34,4,P13804,K,101,34,ETFA
P14618|206|K|34,4,P14618,K,206,34,PKM
P00738|131|K|34,4,P00738,K,131,34,HP
P38646|485|K|34,4,P38646,K,485,34,HSPA9
P55786|794|K|34,4,P55786,K,794,34,NPEPPS
P06733|80|K|34,4,P06733,K,80,34,ENO1
P23284|84|K|34,4,P23284,K,84,34,PPIB
P09874|192|K|34,4,P09874,K,192,34,PARP1
P00338|222|K|34,4,P00338,K,222,34,LDHA
P08670|439|K|34,4,P08670,K,439,34,VIM
P40926|215|K|34,4,P40926,K,215,34,MDH2
P62820|173|K|34,4,P62820,K,173,34,RAB1A
P14618|224|K|34,4,P14618,K,224,34,PKM
O60506|356|K|34,4,O60506,K,356,34,SYNCRIP
Q12905|80|K|34,4,Q12905,K,80,34,ILF2
P12956|123|K|34,4,P12956,K,123,34,XRCC6
P04844|504|K|34,4,P04844,K,504,34,RPN2
P62258|50|K|34,4,P62258,K,50,34,YWHAE
P60174|33|K|34,4,P60174,K,33,34,TPI1
P29401|456|K|34,4,P29401,K,456,34,TKT
P11142|188|K|34,4,P11142,K,188,34,HSPA8
Q562R1|51|K|34,4,Q562R1,K,51,34,ACTBL2
P12956|114|K|34,4,P12956,K,114,34,XRCC6
Q00610|1034|K|34,4,Q00610,K,1034,34,CLTC
P07737|70|K|34,4,P07737,K,70,34,PFN1
P13804|139|K|34,4,P13804,K,139,34,ETFA
P07237|247|K|34,4,P07237,K,247,34,P4HB
Q9Y394|332|K|34,4,Q9Y394,K,332,34,DHRS7
Q12905|221|K|34,4,Q12905,K,221,34,ILF2
O14979|197|K|34,4,O14979,K,197,34,HNRNPDL
P12277|381|K|34,4,P12277,K,381,34,CKB
P13639|688|K|34,4,P13639,K,688,34,EEF2
Q05639|439|K|34,4,Q05639,K,439,34,EEF1A2
Q05639|154|K|34,4,Q05639,K,154,34,EEF1A2
P68036|82|K|34,4,P68036,K,82,34,UBE2L3
P11142|187|K|34,4,P11142,K,187,34,HSPA8
P10809|72|K|34,4,P10809,K,72,34,HSPD1
P30044|116|K|34,4,P30044,K,116,34,PRDX5
P11021|152|K|34,4,P11021,K,152,34,HSPA5
P68871|133|K|34,4,P68871,K,133,34,HBB
P26599|238|K|34,4,P26599,K,238,34,PTBP1
P11142|137|K|34,4,P11142,K,137,34,HSPA8
Q96A08|59|K|34,4,Q96A08,K,59,34,H2BC1
Q07020|132|K|34,4,Q07020,K,132,34,RPL18
O43809|50|K|34,4,O43809,K,50,34,NUDT21
P63104|138|K|34,4,P63104,K,138,34,YWHAZ
P11142|550|K|34,4,P11142,K,550,34,HSPA8
Q13509|174|K|34,4,Q13509,K,174,34,TUBB3
P36578|29|K|34,4,P36578,K,29,34,RPL4
P45880|277|K|34,4,P45880,K,277,34,VDAC2
P02042|121|K|34,4,P02042,K,121,34,HBD
Q9Y490|1780|K|34,4,Q9Y490,K,1780,34,TLN1
P30101|460|K|34,4,P30101,K,460,34,PDIA3
P02675|264|K|34,4,P02675,K,264,34,FGB
Q9UQ35|311|S|21,4,Q9UQ35,S,311,21,SRRM2
P07437|336|K|34,4,P07437,K,336,34,TUBB
O75390|43|K|34,4,O75390,K,43,34,CS
P07900|499|K|34,4,P07900,K,499,34,HSP90AA1
P63104|139|K|34,4,P63104,K,139,34,YWHAZ
P68871|18|K|34,4,P68871,K,18,34,HBB
P06733|221|K|34,4,P06733,K,221,34,ENO1
P69905|12|K|34,4,P69905,K,12,34,HBA1
P12236|23|K|34,4,P12236,K,23,34,SLC25A6
P10809|233|K|34,4,P10809,K,233,34,HSPD1
P07910|206|K|34,4,P07910,K,206,34,HNRNPC
P06733|228|K|34,4,P06733,K,228,34,ENO1
P62805|32|K|34,4,P62805,K,32,34,H4C1
O14980|810|K|34,4,O14980,K,810,34,XPO1
Q14103|197|K|34,4,Q14103,K,197,34,HNRNPD
P18085|127|K|34,4,P18085,K,127,34,ARF4
P14625|114|K|34,4,P14625,K,114,34,HSP90B1
P62913|52|K|34,4,P62913,K,52,34,RPL11
P05388|146|K|34,4,P05388,K,146,34,RPLP0
P26583|154|K|34,4,P26583,K,154,34,HMGB2
P22314|802|K|34,4,P22314,K,802,34,UBA1
P06576|198|K|34,4,P06576,K,198,34,ATP5F1B
Q9GZV4|67|K|34,4,Q9GZV4,K,67,34,EIF5A2
P61978|219|K|34,4,P61978,K,219,34,HNRNPK
P06733|103|K|34,4,P06733,K,103,34,ENO1
Q05639|146|K|34,4,Q05639,K,146,34,EEF1A2
Q9NR30|247|K|34,4,Q9NR30,K,247,34,DDX21
P14625|682|K|34,4,P14625,K,682,34,HSP90B1
P09874|196|K|34,4,P09874,K,196,34,PARP1
P07195|244|K|34,4,P07195,K,244,34,LDHB
P32119|92|K|34,4,P32119,K,92,34,PRDX2
P30044|191|K|34,4,P30044,K,191,34,PRDX5
Q8WUM4|438|K|34,4,Q8WUM4,K,438,34,PDCD6IP
P62826|71|K|34,4,P62826,K,71,34,RAN
P05198|259|K|34,4,P05198,K,259,34,EIF2S1
P07195|23|K|34,4,P07195,K,23,34,LDHB
P00558|184|K|34,4,P00558,K,184,34,PGK1
Q06830|109|K|34,4,Q06830,K,109,34,PRDX1
P62318|78|K|34,4,P62318,K,78,34,SNRPD3
P08670|139|K|34,4,P08670,K,139,34,VIM
Q6PEY2|336|K|34,4,Q6PEY2,K,336,34,TUBA3E
P02679|101|K|34,4,P02679,K,101,34,FGG
P52272|83|K|34,4,P52272,K,83,34,HNRNPM
P06733|326|K|34,4,P06733,K,326,34,ENO1
P04406|162|K|34,4,P04406,K,162,34,GAPDH
P60174|175|K|34,4,P60174,K,175,34,TPI1
P62826|23|K|34,4,P62826,K,23,34,RAN
P29692|232|K|34,4,P29692,K,232,34,EEF1D
P55072|614|K|34,4,P55072,K,614,34,VCP
P06702|38|K|34,4,P06702,K,38,34,S100A9
P30050|83|K|34,4,P30050,K,83,34,RPL12
P07237|263|K|34,4,P07237,K,263,34,P4HB
P13639|308|K|34,4,P13639,K,308,34,EEF2
P26358|714|S|21,4,P26358,S,714,21,DNMT1
P30566|134|K|34,4,P30566,K,134,34,ADSL
P06744|211|K|34,4,P06744,K,211,34,GPI
Q15404|208|K|34,4,Q15404,K,208,34,RSU1
P22087|313|Y|23,4,P22087,Y,313,23,FBL
P62258|153|K|34,4,P62258,K,153,34,YWHAE
P30086|113|K|34,4,P30086,K,113,34,PEBP1
P07437|297|K|34,4,P07437,K,297,34,TUBB
P35579|225|K|34,4,P35579,K,225,34,MYH9
P06576|225|K|34,4,P06576,K,225,34,ATP5F1B
P07737|116|K|34,4,P07737,K,116,34,PFN1
P62258|118|K|34,4,P62258,K,118,34,YWHAE
P02671|210|K|34,4,P02671,K,210,34,FGA
Q00839|536|K|34,4,Q00839,K,536,34,HNRNPU
Q15436|46|K|34,4,Q15436,K,46,34,SEC23A
P60866|99|K|34,4,P60866,K,99,34,RPS20
P34931|552|K|34,4,P34931,K,552,34,HSPA1L
P69905|140|K|34,4,P69905,K,140,34,HBA1
P07814|300|K|34,4,P07814,K,300,34,EPRS1
Q96A08|45|K|34,4,Q96A08,K,45,34,H2BC1
P07900|69|K|34,4,P07900,K,69,34,HSP90AA1
P69905|17|K|34,4,P69905,K,17,34,HBA1
P07737|54|K|34,4,P07737,K,54,34,PFN1
P04406|139|K|34,4,P04406,K,139,34,GAPDH
Q05639|30|K|34,4,Q05639,K,30,34,EEF1A2
