name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
P40123|307|T|21,14,P40123,T,307,21,CAP2
Q9Y2J2|5|S|21,14,Q9Y2J2,S,5,21,EPB41L3
P46821|1152|T|21,14,P46821,T,1152,21,MAP1B
P46821|1324|S|21,14,P46821,S,1324,21,MAP1B
Q96PU5|475|S|21,14,Q96PU5,S,475,21,NEDD4L
P46821|1322|S|21,14,P46821,S,1322,21,MAP1B
P17677|180|T|21,14,P17677,T,180,21,GAP43
Q9NYI0|1011|S|21,14,Q9NYI0,S,1011,21,PSD3
P04179|99|S|23,14,P04179,S,99,23,SOD2
P02686|229|T|21,14,P02686,T,229,21,MBP
Q8N111|76|S|21,14,Q8N111,S,76,21,CEND1
O60641|305|S|21,14,O60641,S,305,21,SNAP91
Q9Y2J2|11|S|21,14,Q9Y2J2,S,11,21,EPB41L3
P17302|273|S|21,14,P17302,S,273,21,GJA1
P02686|232|T|21,14,P02686,T,232,21,MBP
P46821|1446|S|21,14,P46821,S,1446,21,MAP1B
P14136|14|Y|21,14,P14136,Y,14,21,GFAP
Q8IXJ6|366|S|21,14,Q8IXJ6,S,366,21,SIRT2
P80723|40|S|21,14,P80723,S,40,21,BASP1
P35612|604|S|21,14,P35612,S,604,21,ADD2
Q9H598|98|S|21,14,Q9H598,S,98,21,SLC32A1
Q9NYI0|1014|S|21,14,Q9NYI0,S,1014,21,PSD3
P07197|680|S|21,14,P07197,S,680,21,NEFM
Q9BQI5|316|S|21,14,Q9BQI5,S,316,21,SGIP1
Q92777|425|S|21,14,Q92777,S,425,21,SYN2
P07197|670|S|21,14,P07197,S,670,21,NEFM
P17302|272|S|21,14,P17302,S,272,21,GJA1
O00499|286|S|21,14,O00499,S,286,21,BIN1
P35612|617|S|21,14,P35612,S,617,21,ADD2
Q9UQM7|330|S|21,14,Q9UQM7,S,330,21,CAMK2A
P46821|1328|T|21,14,P46821,T,1328,21,MAP1B
Q8ND76|100|S|21,14,Q8ND76,S,100,21,CCNY
P07197|627|K|34,14,P07197,K,627,34,NEFM
Q8TDJ6|1138|R|7,14,Q8TDJ6,R,1138,7,DMXL2
P07197|667|S|21,14,P07197,S,667,21,NEFM
P46821|1330|S|21,14,P46821,S,1330,21,MAP1B
Q08495|91|T|21,14,Q08495,T,91,21,DMTN
Q9UN36|353|S|21,14,Q9UN36,S,353,21,NDRG2
P49418|549|S|21,14,P49418,S,549,21,AMPH
P35611|465|S|21,14,P35611,S,465,21,ADD1
P11137|1353|S|21,14,P11137,S,1353,21,MAP2
Q07960|49|S|21,14,Q07960,S,49,21,ARHGAP1
Q14194|518|S|21,14,Q14194,S,518,21,CRMP1
Q8TDJ6|1143|S|21,14,Q8TDJ6,S,1143,21,DMXL2
P17600|427|S|21,14,P17600,S,427,21,SYN1
Q7Z6L0|100|S|21,14,Q7Z6L0,S,100,21,PRRT2
P35221|654|T|21,14,P35221,T,654,21,CTNNA1
P46821|1646|S|21,14,P46821,S,1646,21,MAP1B
P46821|1503|T|21,14,P46821,T,1503,21,MAP1B
Q9UPA5|1476|S|21,14,Q9UPA5,S,1476,21,BSN
P78559|1801|S|21,14,P78559,S,1801,21,MAP1A
P35612|592|S|21,14,P35612,S,592,21,ADD2
Q07960|50|S|21,14,Q07960,S,50,21,ARHGAP1
Q8ND76|102|S|21,14,Q8ND76,S,102,21,CCNY
Q14194|521|S|21,14,Q14194,S,521,21,CRMP1
P35611|366|S|21,14,P35611,S,366,21,ADD1
P02686|249|S|21,14,P02686,S,249,21,MBP
Q08357|256|S|21,14,Q08357,S,256,21,SLC20A2
Q96RU3|301|S|21,14,Q96RU3,S,301,21,FNBP1
Q8IXJ6|364|S|21,14,Q8IXJ6,S,364,21,SIRT2
P29966|29|S|21,14,P29966,S,29,21,MARCKS
Q9UN36|355|S|21,14,Q9UN36,S,355,21,NDRG2
P04406|148|S|21,14,P04406,S,148,21,GAPDH
P17677|203|S|21,14,P17677,S,203,21,GAP43
P02686|146|S|21,14,P02686,S,146,21,MBP
Q8TDJ6|1140|S|21,14,Q8TDJ6,S,1140,21,DMXL2
P46821|1326|S|21,14,P46821,S,1326,21,MAP1B
P61266|14|S|21,14,P61266,S,14,21,STX1B
Q99719|225|S|21,14,Q99719,S,225,21,SEPTIN5
Q9Y2J2|7|S|21,14,Q9Y2J2,S,7,21,EPB41L3
P07197|837|S|21,14,P07197,S,837,21,NEFM
P78559|526|S|21,14,P78559,S,526,21,MAP1A
Q08357|261|S|21,14,Q08357,S,261,21,SLC20A2
Q8N111|86|S|21,14,Q8N111,S,86,21,CEND1
Q9UPA5|1475|S|21,14,Q9UPA5,S,1475,21,BSN
Q14194|522|S|21,14,Q14194,S,522,21,CRMP1
Q9UQM7|333|S|21,14,Q9UQM7,S,333,21,CAMK2A
