name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
Q8WYJ6|253|S|21,8,Q8WYJ6,S,253,21,SEPTIN1
Q7Z6Z7|3376|S|21,8,Q7Z6Z7,S,3376,21,HUWE1
P21127|595|T|21,8,P21127,T,595,21,CDK11B
Q9Y3F4|338|S|21,8,Q9Y3F4,S,338,21,STRAP
Q92560|587|R|7,8,Q92560,R,587,7,BAP1
O75995|25|S|21,8,O75995,S,25,21,SASH3
O14497|363|S|21,8,O14497,S,363,21,ARID1A
Q86YV0|231|S|21,8,Q86YV0,S,231,21,RASAL3
Q13469|757|S|21,8,Q13469,S,757,21,NFATC2
Q9UMZ2|852|S|21,8,Q9UMZ2,S,852,21,SYNRG
Q13813|1217|S|21,8,Q13813,S,1217,21,SPTAN1
Q14289|375|S|21,8,Q14289,S,375,21,PTK2B
Q4KMP7|656|S|21,8,Q4KMP7,S,656,21,TBC1D10B
Q53HI1|6|S|21,8,Q53HI1,S,6,21,UNC50
Q9NPI6|144|S|21,8,Q9NPI6,S,144,21,DCP1A
Q9UBW5|466|S|21,8,Q9UBW5,S,466,21,BIN2
Q9UPT8|159|S|21,8,Q9UPT8,S,159,21,ZC3H4
Q8N3D4|1257|S|21,8,Q8N3D4,S,1257,21,EHBP1L1
P21127|589|S|21,8,P21127,S,589,21,CDK11B
Q7Z6J0|306|T|21,8,Q7Z6J0,T,306,21,SH3RF1
P55265|823|S|21,8,P55265,S,823,21,ADAR
P55209|62|T|21,8,P55209,T,62,21,NAP1L1
Q8IZL8|743|S|21,8,Q8IZL8,S,743,21,PELP1
O75995|26|S|21,8,O75995,S,26,21,SASH3
Q68CZ2|332|S|21,8,Q68CZ2,S,332,21,TNS3
Q6UN15|258|T|21,8,Q6UN15,T,258,21,FIP1L1
P08670|412|S|21,8,P08670,S,412,21,VIM
P55265|825|S|21,8,P55265,S,825,21,ADAR
Q15418|221|S|21,8,Q15418,S,221,21,RPS6KA1
Q53QZ3|212|S|21,8,Q53QZ3,S,212,21,ARHGAP15
Q9H7N4|239|S|21,8,Q9H7N4,S,239,21,SCAF1
P26358|127|S|21,8,P26358,S,127,21,DNMT1
Q14004|662|S|21,8,Q14004,S,662,21,CDK13
P06400|805|Y|21,8,P06400,Y,805,21,RB1
Q6Y7W6|236|S|21,8,Q6Y7W6,S,236,21,GIGYF2
Q86U42|150|S|21,8,Q86U42,S,150,21,PABPN1
Q92974|151|S|21,8,Q92974,S,151,21,ARHGEF2
Q13464|1098|S|21,8,Q13464,S,1098,21,ROCK1
Q14166|16|S|21,8,Q14166,S,16,21,TTLL12
Q14181|150|S|21,8,Q14181,S,150,21,POLA2
Q14181|149|S|21,8,Q14181,S,149,21,POLA2
Q7Z6Z7|3373|S|21,8,Q7Z6Z7,S,3373,21,HUWE1
Q05519|456|S|21,8,Q05519,S,456,21,SRSF11
O95747|339|S|21,8,O95747,S,339,21,OXSR1
P22681|483|S|21,8,P22681,S,483,21,CBL
Q14847|146|S|21,8,Q14847,S,146,21,LASP1
Q7Z422|51|S|21,8,Q7Z422,S,51,21,SZRD1
Q15185|100|S|21,8,Q15185,S,100,21,PTGES3
Q9UN86|141|S|21,8,Q9UN86,S,141,21,G3BP2
Q12851|527|S|21,8,Q12851,S,527,21,MAP4K2
Q13595|202|T|21,8,Q13595,T,202,21,TRA2A
O00303|258|S|21,8,O00303,S,258,21,EIF3F
Q13464|1100|S|21,8,Q13464,S,1100,21,ROCK1
Q5JTV8|164|S|21,8,Q5JTV8,S,164,21,TOR1AIP1
Q9NPI6|142|S|21,8,Q9NPI6,S,142,21,DCP1A
Q92974|896|S|21,8,Q92974,S,896,21,ARHGEF2
Q9BYW2|532|S|21,8,Q9BYW2,S,532,21,SETD2
Q9P1Y6|936|S|21,8,Q9P1Y6,S,936,21,PHRF1
Q13428|582|S|21,8,Q13428,S,582,21,TCOF1
Q5JTV8|163|S|21,8,Q5JTV8,S,163,21,TOR1AIP1
