name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
Q56P03|106|Y|21,6,Q56P03,Y,106,21,EAPP
P01106|359|S|21,6,P01106,S,359,21,MYC
O60711|23|S|21,6,O60711,S,23,21,LPXN
O60583|532|S|21,6,O60583,S,532,21,CCNT2
Q86TI0|571|S|21,6,Q86TI0,S,571,21,TBC1D1
P78559|2106|S|21,6,P78559,S,2106,21,MAP1A
Q86U86|353|S|21,6,Q86U86,S,353,21,PBRM1
Q96JM3|431|R|7,6,Q96JM3,R,431,7,CHAMP1
Q13610|55|T|21,6,Q13610,T,55,21,PWP1
Q8TF40|760|S|21,6,Q8TF40,S,760,21,FNIP1
Q5T200|374|Y|21,6,Q5T200,Y,374,21,ZC3H13
P52756|72|S|21,6,P52756,S,72,21,RBM5
Q96GN5|79|S|21,6,Q96GN5,S,79,21,CDCA7L
P51610|6|S|21,6,P51610,S,6,21,HCFC1
Q9Y2D5|383|S|21,6,Q9Y2D5,S,383,21,PALM2AKAP2
Q5T200|380|S|21,6,Q5T200,S,380,21,ZC3H13
Q8TEQ0|639|S|21,6,Q8TEQ0,S,639,21,SNX29
Q14669|1449|R|7,6,Q14669,R,1449,7,TRIP12
Q9H9L4|149|S|21,6,Q9H9L4,S,149,21,KANSL2
O94880|287|T|21,6,O94880,T,287,21,PHF14
Q6GYQ0|798|T|21,6,Q6GYQ0,T,798,21,RALGAPA1
Q9BVS4|332|S|21,6,Q9BVS4,S,332,21,RIOK2
Q6PD62|941|S|21,6,Q6PD62,S,941,21,CTR9
P52756|76|Y|21,6,P52756,Y,76,21,RBM5
A3KN83|689|S|21,6,A3KN83,S,689,21,SBNO1
Q96RT1|931|S|21,6,Q96RT1,S,931,21,ERBIN
Q6JBY9|127|S|21,6,Q6JBY9,S,127,21,RCSD1
O95251|60|R|7,6,O95251,R,60,7,KAT7
Q7Z5K2|459|S|21,6,Q7Z5K2,S,459,21,WAPL
P23193|96|T|21,6,P23193,T,96,21,TCEA1
P52756|78|S|21,6,P52756,S,78,21,RBM5
P78559|1654|S|21,6,P78559,S,1654,21,MAP1A
P49585|339|S|21,6,P49585,S,339,21,PCYT1A
Q8TDD1|34|S|21,6,Q8TDD1,S,34,21,DDX54
Q8WYJ6|322|T|21,6,Q8WYJ6,T,322,21,SEPTIN1
O95819|857|T|21,6,O95819,T,857,21,MAP4K4
Q6JBY9|268|S|21,6,Q6JBY9,S,268,21,RCSD1
Q6P2E9|875|S|21,6,Q6P2E9,S,875,21,EDC4
Q7Z5K2|69|T|21,6,Q7Z5K2,T,69,21,WAPL
Q8IXJ6|27|S|21,6,Q8IXJ6,S,27,21,SIRT2
Q8NDX5|616|S|21,6,Q8NDX5,S,616,21,PHC3
Q8TEQ0|642|S|21,6,Q8TEQ0,S,642,21,SNX29
Q8TEQ0|646|S|21,6,Q8TEQ0,S,646,21,SNX29
Q6JBY9|124|T|21,6,Q6JBY9,T,124,21,RCSD1
Q5VSY0|25|S|21,6,Q5VSY0,S,25,21,GKAP1
Q9UKV3|408|T|21,6,Q9UKV3,T,408,21,ACIN1
P78559|1653|T|21,6,P78559,T,1653,21,MAP1A
Q86WB0|333|T|21,6,Q86WB0,T,333,21,ZC3HC1
P43403|292|Y|21,6,P43403,Y,292,21,ZAP70
P49792|1400|S|21,6,P49792,S,1400,21,RANBP2
Q13283|143|T|21,6,Q13283,T,143,21,G3BP1
Q9ULJ3|979|T|21,6,Q9ULJ3,T,979,21,ZBTB21
Q9GZN2|2|S|21,6,Q9GZN2,S,2,21,TGIF2
Q5VSY0|23|S|21,6,Q5VSY0,S,23,21,GKAP1
Q9NY27|159|S|21,6,Q9NY27,S,159,21,PPP4R2
Q9C0C9|87|S|21,6,Q9C0C9,S,87,21,UBE2O
Q86U70|306|T|21,6,Q86U70,T,306,21,LDB1
Q86U86|351|Y|21,6,Q86U86,Y,351,21,PBRM1
P13796|7|S|21,6,P13796,S,7,21,LCP1
Q96A57|25|T|21,6,Q96A57,T,25,21,TMEM230
P31350|20|S|21,6,P31350,S,20,21,RRM2
O95155|84|S|21,6,O95155,S,84,21,UBE4B
Q15459|320|S|21,6,Q15459,S,320,21,SF3A1
Q8N573|203|T|21,6,Q8N573,T,203,21,OXR1
Q13422|63|S|21,6,Q13422,S,63,21,IKZF1
O94880|290|S|21,6,O94880,S,290,21,PHF14
P01106|363|S|21,6,P01106,S,363,21,MYC
Q9NWQ4|88|S|21,6,Q9NWQ4,S,88,21,GPATCH2L
O15027|589|S|21,6,O15027,S,589,21,SEC16A
Q96RL1|44|S|21,6,Q96RL1,S,44,21,UIMC1
Q01082|2316|S|21,6,Q01082,S,2316,21,SPTBN1
Q76FK4|1082|S|21,6,Q76FK4,S,1082,21,NOL8
O95819|854|S|21,6,O95819,S,854,21,MAP4K4
Q86YV0|166|S|21,6,Q86YV0,S,166,21,RASAL3
P08708|120|T|21,6,P08708,T,120,21,RPS17
Q96AG3|37|S|21,6,Q96AG3,S,37,21,SLC25A46
Q9UQ35|1601|S|21,6,Q9UQ35,S,1601,21,SRRM2
P67870|205|S|21,6,P67870,S,205,21,CSNK2B
Q53HL2|215|S|21,6,Q53HL2,S,215,21,CDCA8
Q9Y2K6|134|S|21,6,Q9Y2K6,S,134,21,USP20
O95819|855|S|21,6,O95819,S,855,21,MAP4K4
Q8TEM1|1859|S|21,6,Q8TEM1,S,1859,21,NUP210
Q92917|467|Y|21,6,Q92917,Y,467,21,GPKOW
Q9C0K0|417|T|21,6,Q9C0K0,T,417,21,BCL11B
Q9NSK0|593|Y|21,6,Q9NSK0,Y,593,21,KLC4
Q9UQ35|2412|S|21,6,Q9UQ35,S,2412,21,SRRM2
Q8NDX5|609|T|21,6,Q8NDX5,T,609,21,PHC3
A3KN83|693|S|21,6,A3KN83,S,693,21,SBNO1
Q9BXP5|544|T|21,6,Q9BXP5,T,544,21,SRRT
P23193|97|S|21,6,P23193,S,97,21,TCEA1
Q7Z5K2|461|S|21,6,Q7Z5K2,S,461,21,WAPL
Q6JBY9|267|S|21,6,Q6JBY9,S,267,21,RCSD1
Q9NWQ4|86|S|21,6,Q9NWQ4,S,86,21,GPATCH2L
Q96JC9|157|T|21,6,Q96JC9,T,157,21,EAF1
O95251|98|R|7,6,O95251,R,98,7,KAT7
Q13029|742|S|21,6,Q13029,S,742,21,PRDM2
Q86U70|302|S|21,6,Q86U70,S,302,21,LDB1
Q9UQ35|1600|S|21,6,Q9UQ35,S,1600,21,SRRM2
Q6IC98|24|S|21,6,Q6IC98,S,24,21,GRAMD4
O95819|853|S|21,6,O95819,S,853,21,MAP4K4
Q15554|359|T|21,6,Q15554,T,359,21,TERF2
Q9ULJ3|981|S|21,6,Q9ULJ3,S,981,21,ZBTB21
Q9C0K0|405|S|21,6,Q9C0K0,S,405,21,BCL11B
Q9H4L7|245|S|21,6,Q9H4L7,S,245,21,SMARCAD1
Q86U70|305|S|21,6,Q86U70,S,305,21,LDB1
Q9UQ35|315|T|21,6,Q9UQ35,T,315,21,SRRM2
Q6JBY9|126|S|21,6,Q6JBY9,S,126,21,RCSD1
Q6IC98|28|S|21,6,Q6IC98,S,28,21,GRAMD4
